,year,month,day,FX,FM,RSK,RSKF,SDK,SHK_TAG,NM,VPM,PM,TMK,UPM,TXK,TNK,TGK
224,2023,7,2,16.1,5.8,0.0,6,0.0,0,6.3,12.8,1000.76,19.0,59.17,23.0,14.9,13.5
225,2023,7,1,11.8,3.8,0.5,6,0.0,0,6.8,15.3,1000.03,19.9,68.63,25.6,16.1,14.7
226,2023,6,30,8.9,2.7,3.9,6,0.0,0,7.7,18.4,1004.88,19.1,82.83,21.6,16.8,15.2
227,2023,6,29,6.4,1.6,0.9,6,0.0,0,6.4,15.5,1008.85,20.7,64.58,25.8,12.9,9.0
228,2023,6,28,12.5,5.0,0.0,0,0.0,0,5.6,13.0,1010.17,18.3,63.29,23.7,13.5,9.8
229,2023,6,27,19.0,5.3,4.6,6,0.0,0,4.5,13.3,1009.68,16.9,69.63,21.9,11.5,12.0
230,2023,6,26,21.1,3.3,8.1,6,0.0,0,4.9,17.6,1008.06,22.3,68.21,31.3,16.4,14.3
231,2023,6,25,5.6,1.6,0.0,0,0.0,0,5.1,17.3,1013.51,22.3,65.71,27.1,16.2,12.5
232,2023,6,24,9.0,3.3,0.0,0,0.0,0,2.2,15.2,1017.08,20.0,67.54,25.5,14.7,12.5
233,2023,6,23,11.6,3.7,29.6,6,0.0,0,7.8,18.6,1010.81,17.3,93.75,18.5,15.4,15.1
234,2023,6,22,22.1,3.7,26.2,6,0.0,0,6.8,17.1,1012.14,23.5,61.71,29.6,17.4,14.3
235,2023,6,21,10.0,3.3,0.0,0,0.0,0,5.8,20.3,1009.25,23.9,70.5,29.2,18.7,15.4
236,2023,6,20,8.7,1.8,0.0,6,0.0,0,7.7,19.9,1007.73,21.9,76.21,26.4,17.4,14.9
237,2023,6,19,8.2,2.7,0.0,6,0.0,0,7.7,16.2,1007.62,22.8,59.75,29.2,16.9,14.8
238,2023,6,18,7.3,1.6,0.0,6,0.0,0,2.6,14.5,1008.52,20.4,63.54,26.6,11.5,7.9
239,2023,6,17,7.2,2.2,0.0,6,0.0,0,5.9,15.3,1007.99,17.0,79.75,21.7,13.1,9.1
240,2023,6,16,11.1,3.5,0.0,6,0.0,0,7.6,15.2,1009.11,16.0,84.29,21.2,13.2,12.2
241,2023,6,15,9.7,3.0,3.9,6,0.0,0,7.8,12.7,1011.73,18.1,61.75,23.8,13.0,10.1
242,2023,6,14,10.2,3.6,0.0,0,0.0,0,5.7,11.4,1012.86,18.0,57.04,25.0,11.1,8.7
243,2023,6,13,10.8,4.2,0.0,0,0.0,0,4.9,9.6,1010.73,18.4,47.0,24.4,12.4,6.8
244,2023,6,12,11.9,4.0,0.0,0,0.0,0,1.8,9.4,1013.91,20.8,39.58,26.9,12.8,8.2
245,2023,6,11,10.3,3.7,0.0,0,0.0,0,3.4,11.0,1014.25,21.6,43.71,28.1,14.4,11.3
246,2023,6,10,10.6,4.1,0.0,0,0.0,0,3.7,13.5,1011.98,21.6,55.58,29.0,13.2,11.6
247,2023,6,9,10.4,3.9,0.0,6,0.0,0,3.6,11.5,1010.15,22.3,45.75,30.2,14.8,8.8
248,2023,6,8,8.8,3.4,0.0,0,0.0,0,4.9,11.2,1010.68,23.2,40.79,30.2,15.2,10.0
249,2023,6,7,9.6,3.4,0.0,0,0.0,0,7.0,10.9,1012.59,23.1,39.58,29.4,17.1,15.7
250,2023,6,6,6.7,2.2,0.0,0,0.0,0,8.0,11.7,1013.52,19.6,51.75,24.5,13.5,10.2
251,2023,6,5,9.0,3.0,0.0,0,0.0,0,3.2,8.5,1015.0,19.9,39.0,26.4,10.1,3.9
252,2023,6,4,6.1,2.1,0.0,0,0.0,0,1.3,7.0,1016.2,17.0,38.58,23.8,7.3,-0.2
253,2023,6,3,7.8,3.3,0.0,0,0.0,0,3.8,6.7,1017.44,14.1,43.42,20.6,7.2,2.5
254,2023,6,2,11.1,4.5,0.0,0,0.0,0,3.0,8.4,1014.43,14.0,54.96,20.1,8.5,4.7
255,2023,6,1,10.9,4.8,0.0,0,0.0,0,2.9,11.1,1011.5,16.6,60.5,22.7,11.1,10.2
256,2023,5,31,7.0,2.3,0.0,0,0.0,0,4.8,8.6,1017.34,18.4,43.79,25.5,7.9,2.1
257,2023,5,30,11.1,3.0,0.0,0,0.0,0,1.1,8.7,1018.39,16.7,47.58,23.0,7.8,1.0
258,2023,5,29,12.5,3.5,0.0,0,0.0,0,5.4,9.1,1015.76,16.6,50.13,22.3,9.4,3.3
259,2023,5,28,8.3,2.1,0.0,0,0.0,0,0.5,8.7,1014.91,17.1,48.5,23.9,7.1,1.0
260,2023,5,27,7.2,2.2,0.0,0,0.0,0,0.0,8.4,1020.53,15.3,51.17,21.4,8.0,1.0
261,2023,5,26,9.9,3.8,0.0,0,0.0,0,0.1,9.2,1020.95,14.5,58.33,20.6,8.0,1.4
262,2023,5,25,9.8,3.1,0.0,0,0.0,0,2.3,10.7,1018.68,14.8,65.04,20.3,8.3,3.5
263,2023,5,24,8.6,3.4,0.0,0,0.0,0,5.5,9.6,1015.03,11.9,69.33,16.5,8.6,3.4
264,2023,5,23,12.9,4.5,0.0,6,0.0,0,7.8,12.7,1007.74,15.3,72.96,21.4,9.3,8.0
265,2023,5,22,10.0,4.3,0.0,6,0.0,0,7.8,11.3,1009.99,20.6,47.96,26.1,15.4,12.1
266,2023,5,21,11.6,4.7,0.0,0,0.0,0,7.3,14.2,1012.94,20.8,60.38,27.6,12.9,10.2
267,2023,5,20,11.4,4.7,0.0,0,0.0,0,6.5,12.3,1018.37,14.8,73.08,19.8,9.0,7.2
268,2023,5,19,11.1,3.9,0.0,0,0.0,0,7.6,9.1,1020.96,13.2,61.08,19.2,6.1,1.5
269,2023,5,18,9.0,2.9,0.0,0,0.0,0,6.5,7.9,1021.92,11.4,59.79,16.7,5.5,1.6
270,2023,5,17,11.9,5.0,0.0,0,0.0,0,4.4,7.4,1016.8,10.8,58.54,15.7,6.7,3.3
271,2023,5,16,11.6,5.7,0.0,0,0.0,0,6.7,9.3,1008.84,12.0,66.96,16.3,7.2,4.2
272,2023,5,15,14.0,2.7,0.0,6,0.0,0,5.9,11.0,1003.33,14.3,68.58,21.6,6.3,3.0
273,2023,5,14,14.2,2.6,0.0,6,0.0,0,6.0,9.6,1011.76,15.1,57.25,20.6,9.7,4.1
274,2023,5,13,14.2,4.6,0.0,6,0.0,0,2.3,8.7,1015.7,16.2,49.42,22.1,10.4,5.3
275,2023,5,12,12.6,4.9,0.0,0,0.0,0,1.8,9.2,1013.4,16.9,49.33,22.1,9.8,6.8
276,2023,5,11,11.2,3.9,0.0,0,0.0,0,5.7,10.5,1009.68,17.1,57.17,22.5,9.8,4.3
277,2023,5,10,10.7,4.0,0.0,0,0.0,0,4.2,10.6,1006.37,15.9,59.5,22.9,8.9,6.6
278,2023,5,9,12.8,5.8,0.0,0,0.0,0,1.5,7.4,1013.63,14.0,46.96,19.4,8.0,5.8
279,2023,5,8,13.4,5.1,0.0,0,0.0,0,1.8,7.3,1020.88,11.9,55.58,18.0,4.3,2.2
280,2023,5,7,10.6,4.9,0.0,0,0.0,0,6.1,9.3,1018.48,11.3,71.08,16.3,7.2,5.0
281,2023,5,6,9.0,4.4,0.1,6,0.0,0,7.8,9.9,1013.54,8.2,91.13,9.9,7.3,7.0
282,2023,5,5,14.3,6.1,11.8,6,0.0,0,7.6,9.4,1013.67,14.1,59.0,19.9,8.2,5.9
283,2023,5,4,7.7,2.6,0.0,0,0.0,0,5.2,7.6,1017.92,12.7,54.71,19.2,4.2,1.2
284,2023,5,3,7.8,2.6,0.0,0,0.0,0,1.1,7.0,1021.74,10.1,57.79,15.5,4.1,1.3
285,2023,5,2,11.3,5.0,0.0,0,0.0,0,6.8,8.4,1014.75,11.0,63.83,13.7,8.0,7.2
286,2023,5,1,9.2,2.8,0.0,0,0.0,0,7.6,7.6,1011.01,12.7,53.96,19.3,3.0,-0.2
287,2023,4,30,8.3,3.1,0.0,0,0.0,0,0.8,6.7,1016.71,9.3,59.21,14.9,4.4,-0.4
288,2023,4,29,10.5,4.0,0.1,6,0.0,0,6.7,10.9,1007.88,11.4,80.29,15.0,7.3,4.9
289,2023,4,28,9.7,3.1,2.3,6,0.0,0,8.0,8.2,1009.4,10.4,64.46,16.0,2.0,-1.5
290,2023,4,27,9.9,3.4,0.0,6,0.0,0,7.0,6.0,1014.27,7.5,58.67,11.6,3.3,-1.4
291,2023,4,26,11.5,5.3,0.0,6,0.0,0,4.7,6.1,1010.14,6.5,63.92,10.7,2.8,1.1
292,2023,4,25,13.2,5.8,0.0,6,0.0,0,6.3,6.9,1003.21,8.2,63.75,10.7,4.4,2.7
293,2023,4,24,13.4,4.6,0.4,6,0.0,0,7.0,10.1,997.78,12.9,68.54,18.2,8.3,6.8
294,2023,4,23,8.2,2.6,1.8,6,0.0,0,7.6,11.7,1001.14,13.9,74.13,17.7,10.2,6.7
295,2023,4,22,10.2,3.5,1.2,6,0.0,0,3.1,8.3,1006.17,15.8,48.42,21.9,7.3,4.2
296,2023,4,21,11.3,5.3,0.0,0,0.0,0,0.9,9.0,1011.98,14.3,56.33,20.1,8.6,6.3
297,2023,4,20,10.4,3.7,0.2,6,0.0,0,5.8,9.7,1014.83,10.0,79.75,15.7,5.0,3.7
298,2023,4,19,13.7,5.9,5.0,6,0.0,0,5.5,7.1,1017.69,7.2,71.42,12.2,2.6,-0.2
299,2023,4,18,10.7,4.6,0.0,6,0.0,0,6.9,8.8,1022.08,8.6,78.67,13.5,4.2,2.0
300,2023,4,17,8.0,4.2,2.0,6,0.0,0,7.9,8.9,1019.41,7.1,87.75,10.3,5.3,3.9
301,2023,4,16,8.0,3.6,2.0,6,0.0,0,7.9,10.9,1012.94,9.3,92.88,11.0,7.2,6.2
302,2023,4,15,8.3,3.9,5.5,6,0.0,0,7.8,11.2,1002.9,9.7,93.13,11.1,8.0,7.2
303,2023,4,14,9.1,3.8,12.6,6,0.0,0,7.8,9.6,1002.35,8.0,88.79,9.0,6.7,4.1
304,2023,4,13,8.3,2.6,0.2,6,0.0,0,7.6,8.6,999.24,9.3,74.79,14.2,5.7,1.2
305,2023,4,12,14.5,3.7,3.4,6,0.0,0,3.9,7.8,999.69,8.7,71.13,15.2,0.6,-3.0
306,2023,4,11,17.1,4.5,2.5,6,0.0,0,6.0,8.4,1004.51,8.9,73.92,13.5,3.5,-0.1
307,2023,4,10,9.5,3.0,1.4,6,0.0,0,7.0,8.5,1016.02,10.5,69.08,16.6,0.6,-2.4
308,2023,4,9,6.2,1.7,0.0,0,0.0,0,1.9,8.0,1021.13,7.0,80.88,13.9,0.0,-3.7
309,2023,4,8,8.0,3.2,0.0,0,0.0,0,6.9,8.3,1018.54,7.7,80.0,13.0,2.8,-1.7
310,2023,4,7,6.8,3.0,2.2,6,0.0,0,7.8,6.5,1014.19,4.3,77.29,6.7,1.1,-3.5
311,2023,4,6,9.4,2.7,0.0,0,0.0,0,2.3,5.0,1015.17,6.1,56.13,11.4,-0.6,-5.1
312,2023,4,5,6.8,1.9,0.0,6,0.0,0,6.5,5.1,1017.15,4.1,62.33,8.1,-1.8,-7.3
313,2023,4,4,10.3,2.8,0.0,0,0.0,0,4.3,4.4,1022.23,2.1,63.67,7.1,-3.5,-7.5
314,2023,4,3,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.8,0.0,5.7,-1.7,-4.1
315,2023,4,2,12.2,6.5,0.0,0,0.0,0,5.4,5.6,1015.65,4.2,68.33,8.6,0.6,-1.2
316,2023,4,1,12.7,4.4,4.7,6,0.0,0,8.0,9.7,996.27,7.5,92.63,11.8,3.1,2.5
317,2023,3,31,11.6,3.3,8.1,6,0.0,0,7.8,10.8,993.66,10.8,83.46,14.7,8.9,8.2
318,2023,3,30,18.5,3.7,2.4,6,0.0,0,7.3,10.7,1000.78,11.7,78.21,18.9,8.4,7.1
319,2023,3,29,8.9,2.9,0.1,6,0.0,0,7.9,6.8,1010.59,6.6,68.92,10.6,0.9,-1.6
320,2023,3,28,14.6,5.5,0.0,0,0.0,0,5.4,4.8,1015.69,3.5,62.42,7.8,-0.2,-2.7
321,2023,3,27,13.8,5.8,2.4,8,0.0,0,5.3,5.4,1006.2,3.4,70.33,7.3,0.7,-0.9
322,2023,3,26,11.3,4.9,0.0,6,0.0,0,7.8,8.1,997.17,8.0,75.96,11.3,4.0,2.8
323,2023,3,25,15.1,4.8,4.9,6,0.0,0,6.8,9.2,996.65,9.8,76.5,13.9,7.5,6.3
324,2023,3,24,12.6,4.0,1.9,6,0.0,0,6.8,10.6,996.6,12.6,72.75,16.4,8.7,7.1
325,2023,3,23,12.9,3.9,3.8,6,0.0,0,7.5,10.7,999.91,12.6,74.33,16.6,10.0,7.2
326,2023,3,22,11.7,3.8,0.8,6,0.0,0,7.9,10.2,1003.38,12.7,71.33,17.2,8.5,7.3
327,2023,3,21,5.8,2.4,1.0,6,0.0,0,7.9,10.0,1009.31,9.7,83.04,12.2,7.3,6.4
328,2023,3,20,9.7,3.4,0.0,6,0.0,0,7.9,9.8,1010.89,10.1,79.08,12.2,8.5,5.3
329,2023,3,19,6.5,2.0,3.6,6,0.0,0,7.9,9.8,1009.15,11.2,73.88,16.2,6.4,2.5
330,2023,3,18,7.1,2.5,1.5,6,0.0,0,7.1,8.3,1006.48,12.0,58.21,18.1,6.9,2.6
331,2023,3,17,11.0,5.1,0.0,0,0.0,0,8.0,5.4,1008.37,8.6,49.5,13.8,3.5,2.2
332,2023,3,16,8.7,3.3,0.0,0,0.0,0,3.7,4.5,1015.63,4.5,56.67,9.6,-1.1,-2.5
333,2023,3,15,17.2,3.9,0.0,8,0.0,0,3.6,5.4,1008.58,2.7,74.25,7.8,-0.1,-1.5
334,2023,3,14,19.5,5.6,7.7,8,0.0,0,6.9,8.9,988.57,9.1,75.79,13.9,1.0,0.1
335,2023,3,13,13.8,5.1,2.9,6,0.0,0,7.6,10.8,993.01,11.2,81.0,16.3,6.2,5.3
336,2023,3,12,9.4,4.0,0.9,6,0.0,0,6.6,5.6,1004.22,3.0,73.42,6.3,-0.6,-1.9
337,2023,3,11,13.4,6.3,0.0,8,0.0,2,5.4,5.5,997.46,1.2,82.08,3.3,0.3,-0.9
338,2023,3,10,7.8,3.3,12.6,8,0.0,0,7.8,7.5,983.59,3.3,95.21,8.4,0.7,0.4
339,2023,3,9,8.9,3.4,8.3,8,0.0,1,7.8,6.0,991.15,0.6,93.29,1.3,-0.1,-0.2
340,2023,3,8,7.0,2.8,2.0,8,0.0,0,6.6,5.6,991.79,1.0,85.0,3.9,-1.0,-2.9
341,2023,3,7,13.2,4.3,1.2,8,0.0,0,7.5,6.1,989.67,1.5,89.17,4.5,-1.6,-1.8
342,2023,3,6,9.2,2.7,1.5,8,0.0,0,7.3,5.6,997.63,0.8,86.42,3.3,-1.9,-5.1
343,2023,3,5,12.4,4.9,1.8,8,0.0,0,7.5,5.3,1004.74,2.2,74.17,4.1,0.5,-0.7
344,2023,3,4,12.4,5.6,0.0,6,0.0,0,7.5,6.1,1010.45,4.3,73.58,6.7,2.1,0.9
345,2023,3,3,10.5,3.5,0.0,6,0.0,0,8.0,5.8,1016.5,1.1,87.58,3.8,-1.7,-1.6
346,2023,3,2,6.5,2.1,0.0,6,0.0,0,3.3,5.5,1018.93,0.1,89.04,4.0,-2.7,-7.1
347,2023,3,1,4.6,0.9,0.0,0,0.0,0,1.9,4.3,1023.03,1.5,66.17,7.9,-5.8,-9.4
348,2023,2,28,7.4,1.7,0.0,0,0.0,0,1.3,4.3,1025.85,1.2,66.13,5.5,-3.8,-7.5
349,2023,2,27,7.2,2.3,0.0,7,0.0,0,5.9,4.5,1023.15,0.5,71.67,4.7,-4.2,-7.4
350,2023,2,26,10.4,4.7,0.0,7,0.0,1,5.2,4.5,1014.12,0.8,70.42,4.1,-2.5,-5.8
351,2023,2,25,14.5,7.0,1.4,4,0.0,0,7.4,6.0,995.68,1.5,88.0,4.0,-0.7,-1.3
352,2023,2,24,11.5,5.3,3.2,6,0.0,0,7.8,6.6,996.75,3.6,83.29,6.5,1.9,1.6
353,2023,2,23,11.6,3.2,0.9,6,0.0,0,7.9,8.3,1006.49,6.4,86.13,10.7,2.1,0.2
354,2023,2,22,7.1,2.5,0.0,0,0.0,0,8.0,8.1,1010.35,7.2,80.04,9.6,4.5,2.4
355,2023,2,21,16.4,6.2,1.6,6,0.0,0,7.8,9.4,1008.17,9.2,80.83,11.4,7.4,6.1
356,2023,2,20,17.3,6.8,0.3,6,0.0,0,7.6,8.2,1009.05,7.1,80.13,10.2,1.5,0.4
357,2023,2,19,11.6,4.6,0.0,6,0.0,0,6.9,6.4,1012.48,4.3,77.0,7.0,2.0,0.8
358,2023,2,18,18.4,6.3,14.2,6,0.0,0,7.8,8.6,1007.16,7.2,83.67,10.6,5.3,4.4
359,2023,2,17,21.3,6.2,2.6,6,0.0,0,7.6,9.7,1007.8,9.2,82.92,13.0,6.8,5.8
360,2023,2,16,7.6,2.7,1.0,6,0.0,0,7.6,7.0,1016.31,6.4,74.5,12.3,0.2,-3.3
361,2023,2,15,4.2,1.6,0.0,6,0.0,0,5.6,6.6,1021.64,2.7,89.54,10.0,-1.4,-4.5
362,2023,2,14,6.3,1.8,0.0,0,0.0,0,8.0,6.9,1030.02,5.3,77.0,6.5,3.1,-0.5
363,2023,2,13,7.4,3.4,0.0,6,0.0,0,7.9,8.4,1031.41,6.8,84.46,7.8,5.2,4.3
364,2023,2,12,6.8,3.1,0.3,6,0.0,0,7.9,9.2,1030.6,7.3,90.21,9.0,5.7,4.2
365,2023,2,11,13.7,5.2,0.4,6,0.0,0,7.9,8.3,1022.61,5.8,88.79,7.5,2.5,1.8
366,2023,2,10,10.7,4.0,0.0,6,0.0,0,7.7,5.8,1027.18,2.9,77.25,5.9,0.3,-1.1
367,2023,2,9,9.5,3.3,0.0,0,0.0,0,5.1,3.7,1027.22,-1.0,66.63,3.3,-5.2,-7.9
368,2023,2,8,9.4,2.9,0.0,0,0.0,0,0.1,3.9,1035.38,-2.0,75.75,1.8,-5.7,-9.2
369,2023,2,7,3.2,0.9,0.0,0,0.0,0,0.8,3.9,1036.48,-2.7,80.0,2.6,-8.6,-11.8
370,2023,2,6,7.0,2.0,0.8,8,0.0,0,5.6,4.6,1034.02,-2.6,90.42,0.2,-7.6,-10.8
371,2023,2,5,6.0,1.6,0.1,8,0.0,0,6.6,4.0,1032.74,-2.1,77.25,1.3,-5.8,-8.3
372,2023,2,4,13.3,4.8,0.0,0,0.0,0,3.8,5.1,1028.64,1.1,76.63,4.6,-3.3,-6.4
373,2023,2,3,24.1,8.0,5.3,6,0.0,0,7.3,7.8,1008.15,5.6,85.79,8.7,1.7,0.8
374,2023,2,2,18.1,6.6,4.5,6,0.0,0,6.6,6.4,1010.05,4.1,77.08,7.1,0.4,-3.3
375,2023,2,1,19.9,7.2,6.8,6,0.0,0,7.3,6.9,1002.96,4.6,81.79,6.5,1.8,1.3
376,2023,1,31,27.6,6.9,5.6,6,0.0,0,6.0,6.9,1007.5,4.3,83.0,6.6,2.4,1.0
377,2023,1,30,17.3,7.3,4.1,6,0.0,0,7.3,6.6,1001.9,3.8,82.0,6.5,1.0,0.3
378,2023,1,29,11.3,4.0,0.4,8,0.0,0,7.9,5.6,1016.8,1.1,84.0,3.3,-0.8,-1.2
379,2023,1,28,6.8,2.6,0.0,8,0.0,0,7.0,4.4,1022.1,0.1,72.0,1.6,-3.3,-5.9
380,2023,1,27,9.1,3.6,0.2,8,0.0,0,7.6,6.1,1018.6,1.6,89.0,3.7,-1.6,-4.2
381,2023,1,26,4.8,2.3,0.0,8,0.0,0,7.9,5.5,1016.3,-0.7,94.0,0.0,-1.2,-1.1
382,2023,1,25,5.1,2.0,0.0,6,0.0,0,8.0,6.0,1026.2,0.8,92.0,1.9,-0.4,-0.6
383,2023,1,24,6.0,2.4,0.0,7,0.0,0,8.0,5.3,1034.0,0.8,82.0,1.6,-0.3,-0.5
384,2023,1,23,6.3,3.4,0.0,6,0.0,0,7.9,6.0,1031.9,1.6,88.0,2.4,0.8,0.4
385,2023,1,22,8.1,4.4,0.1,8,0.0,0,7.7,6.3,1024.4,1.6,92.0,2.1,1.1,0.6
386,2023,1,21,15.2,5.8,4.1,8,0.0,0,7.5,5.6,1020.1,1.1,85.0,3.5,-1.2,-1.3
387,2023,1,20,7.0,2.2,0.0,8,0.0,0,8.0,5.5,1010.9,0.5,87.0,1.7,-1.1,-1.3
388,2023,1,19,6.9,2.5,0.0,8,0.0,0,3.0,4.7,999.3,-1.0,83.0,2.1,-4.6,-6.6
389,2023,1,18,3.9,1.5,0.0,8,0.0,0,7.3,5.3,989.8,0.0,87.0,2.6,-4.9,-6.4
390,2023,1,17,11.6,3.8,0.2,6,0.0,0,5.7,6.0,980.1,2.9,80.0,5.0,-4.5,-6.4
391,2023,1,16,10.9,4.5,0.0,6,0.0,0,7.0,6.1,986.9,4.9,71.0,7.8,2.9,1.5
392,2023,1,15,14.2,5.5,0.0,6,0.0,0,5.6,7.6,993.1,6.6,77.0,9.5,5.0,3.8
393,2023,1,14,13.5,5.2,14.1,6,0.0,0,7.4,8.3,1003.0,7.4,81.0,8.7,6.5,5.5
394,2023,1,13,12.6,5.5,0.2,6,0.0,0,6.6,8.7,1000.1,9.2,75.0,10.4,6.9,5.9
395,2023,1,12,14.7,5.6,2.2,6,0.0,0,7.1,9.0,1002.4,8.7,80.0,11.0,5.8,4.4
396,2023,1,11,9.5,3.9,8.5,6,0.0,0,7.8,8.5,1005.7,6.8,85.0,8.8,4.2,2.7
397,2023,1,10,8.8,3.7,0.0,6,0.0,0,7.5,7.9,1009.4,6.3,83.0,8.4,3.8,1.9
398,2023,1,9,8.6,3.2,1.8,6,0.0,0,7.4,8.2,994.6,6.3,86.0,8.5,3.8,1.9
399,2023,1,8,7.9,3.0,2.9,6,0.0,0,7.8,8.6,999.7,6.9,87.0,8.6,4.8,2.9
400,2023,1,7,8.0,2.6,0.3,6,0.0,0,7.9,9.5,1009.9,8.3,87.0,10.2,5.8,2.7
401,2023,1,6,8.5,3.2,0.6,6,0.0,0,8.0,8.9,1012.1,7.0,88.0,10.6,1.1,-0.6
402,2023,1,5,18.0,7.4,1.7,6,0.0,0,6.8,8.6,1007.1,8.2,78.0,10.4,2.3,-1.6
403,2023,1,4,14.8,5.1,18.1,6,0.0,0,7.0,9.0,1009.1,7.1,88.0,11.2,2.8,0.6
404,2023,1,3,10.5,3.4,0.0,6,0.0,0,3.1,7.3,1020.9,5.6,81.0,9.4,1.7,-2.8
405,2023,1,2,13.7,4.5,0.1,6,0.0,0,7.9,10.0,1010.1,13.1,67.0,16.0,9.1,8.1
406,2023,1,1,13.6,4.7,0.0,6,0.0,0,7.8,10.2,1009.3,14.5,62.0,16.2,10.5,7.2
407,2022,12,31,16.3,5.9,0.0,6,0.0,0,7.8,12.2,1002.3,14.8,73.13,17.9,9.2,7.7
408,2022,12,30,11.1,4.1,2.0,6,0.0,0,5.5,7.7,1005.2,7.6,74.0,9.7,5.0,3.4
409,2022,12,29,14.5,4.8,1.8,6,0.0,0,7.6,9.2,999.8,10.0,75.0,12.7,8.0,6.4
410,2022,12,28,11.3,4.6,1.5,6,0.0,0,7.8,7.7,1007.97,6.3,80.67,8.9,3.4,2.3
411,2022,12,27,12.8,4.6,0.0,6,0.0,0,4.8,6.5,1015.4,4.2,78.0,6.0,2.3,0.8
412,2022,12,26,12.8,4.4,0.0,6,0.0,0,7.7,10.2,1005.3,9.5,85.0,11.0,5.5,4.3
413,2022,12,25,7.5,2.3,8.7,6,0.0,0,7.2,8.6,1010.1,4.9,98.0,9.4,0.7,-2.0
414,2022,12,24,7.6,2.8,2.1,6,0.0,0,6.8,9.3,1004.05,6.5,95.58,8.9,5.0,4.4
415,2022,12,23,6.9,2.2,9.9,6,0.0,0,7.7,9.3,998.04,6.5,96.5,7.5,5.2,3.0
416,2022,12,22,10.4,2.8,3.9,6,0.0,0,7.9,9.8,999.0,7.2,97.0,9.0,5.4,3.5
417,2022,12,21,7.7,2.9,1.0,6,0.0,0,7.6,9.3,1004.73,6.5,95.21,7.9,4.7,2.9
418,2022,12,20,9.4,4.0,4.5,6,0.0,0,7.8,7.7,1009.95,6.1,82.13,8.1,4.1,2.5
419,2022,12,19,9.4,4.4,5.2,6,0.0,0,7.9,5.4,1017.27,0.0,84.13,4.3,-4.8,-5.9
420,2022,12,18,8.3,3.4,0.0,7,0.0,0,8.0,3.7,1027.64,-5.8,92.58,-4.3,-7.5,-7.3
421,2022,12,17,4.7,2.1,0.0,7,0.0,0,8.0,4.5,1020.85,-3.5,94.33,-2.0,-6.3,-6.2
422,2022,12,16,4.3,1.7,0.0,0,0.0,0,5.7,3.8,1009.38,-4.8,87.0,-1.4,-9.2,-12.9
423,2022,12,15,4.4,1.5,0.0,0,0.0,0,1.3,3.3,1002.73,-6.8,88.33,-2.7,-10.2,-13.8
424,2022,12,14,5.6,2.2,0.0,0,0.0,0,2.3,3.3,1000.25,-6.4,86.79,-3.3,-9.9,-13.9
425,2022,12,13,7.9,2.7,0.0,0,0.0,0,5.7,4.0,1006.43,-2.2,77.67,-0.8,-6.1,-8.9
426,2022,12,12,10.6,4.8,0.0,8,0.0,0,7.9,4.7,1004.92,-1.2,83.96,-0.2,-1.9,-2.9
427,2022,12,11,8.4,3.4,0.0,8,0.0,0,8.0,4.4,1004.1,-2.0,84.13,-1.6,-2.7,-2.9
428,2022,12,10,5.0,2.5,0.0,8,0.0,0,7.6,4.7,1004.33,-1.7,87.83,-0.8,-3.8,-5.5
429,2022,12,9,5.3,1.8,0.0,6,0.0,0,7.5,5.2,1002.47,-1.7,96.92,-0.7,-4.4,-6.3
430,2022,12,8,8.4,2.6,2.5,6,0.0,1,7.7,6.4,1001.01,1.6,93.58,3.4,-2.0,-4.4
431,2022,12,7,14.3,4.6,2.7,8,0.0,0,7.0,6.2,1004.1,2.3,86.0,4.3,0.4,-1.1
432,2022,12,6,8.5,3.5,1.0,8,0.0,0,7.9,6.9,1009.04,2.5,93.38,3.4,1.8,1.4
433,2022,12,5,7.3,3.2,0.5,6,0.0,0,7.9,7.6,1012.34,3.2,97.92,4.1,2.6,2.3
434,2022,12,4,8.1,4.1,1.4,6,0.0,1,8.0,6.4,1014.65,1.2,95.04,2.7,-0.4,-0.6
435,2022,12,3,8.9,4.2,0.6,8,0.0,0,7.8,4.8,1018.44,-1.2,86.5,-0.3,-2.0,-2.1
436,2022,12,2,10.1,4.7,0.0,8,0.0,0,7.4,5.4,1020.8,0.6,85.0,1.8,-1.3,-1.5
437,2022,12,1,6.5,3.4,0.6,8,0.0,0,7.5,5.6,1022.7,0.5,89.0,1.2,-0.2,-0.3
438,2022,11,30,7.8,3.8,0.0,0,0.0,0,8.0,6.6,1019.82,2.9,87.0,5.5,0.5,0.4
439,2022,11,29,6.8,3.5,0.1,6,0.0,0,7.9,7.2,1013.6,3.9,89.0,4.9,2.8,1.9
440,2022,11,28,9.4,4.3,0.0,6,0.0,0,8.0,6.9,1011.6,3.8,85.63,5.9,2.8,1.5
441,2022,11,27,6.8,2.7,0.0,0,0.0,0,6.7,8.0,1020.3,5.4,88.79,7.3,2.8,0.5
442,2022,11,26,7.8,2.9,0.0,6,0.0,0,7.9,9.8,1021.4,7.6,93.0,8.2,7.2,6.3
443,2022,11,25,5.5,1.5,3.0,6,0.0,0,6.9,8.4,1011.6,4.9,97.0,7.4,2.7,-0.2
444,2022,11,24,5.3,1.9,0.0,6,0.0,0,0.0,7.0,1005.7,2.3,97.0,5.1,0.1,-1.9
445,2022,11,23,5.4,2.7,0.0,0,0.0,0,0.0,6.7,999.02,2.7,90.83,7.2,0.2,-1.9
